freq,items
0.58,11;56;5;145;170;24;?;?;?
0.47,25;17;7;?;?;?;?;?;?
0.46,57;145;22;17;?;?;?;?;?
0.42,11;57;145;170;143;?;?;?;?
0.42,57;145;147;143;?;?;?;?;?
0.61,182;29;5;145;18;170;?;?;?
0.52,182;3;145;22;24;?;?;?;?
0.44,11;57;170;24;7;?;?;?;?
0.58,29;69;145;147;?;?;?;?;?
0.69,56;57;145;22;147;?;?;?;?
0.69,69;145;22;24;?;?;?;?;?
0.43,182;29;63;5;170;?;?;?;?
0.52,11;3;7;?;?;?;?;?;?
0.49,29;69;5;22;?;?;?;?;?
0.45,182;11;69;5;145;?;?;?;?
0.48,182;56;5;26;?;?;?;?;?
0.42,182;57;18;170;17;?;?;?;?
0.52,182;56;57;22;18;147;?;?;?
0.64,11;56;69;145;22;147;?;?;?
0.41,11;56;29;22;24;?;?;?;?
0.44,182;56;69;5;22;18;?;?;?
0.41,145;18;24;7;143;?;?;?;?
0.52,11;69;81;?;?;?;?;?;?
0.43,182;69;5;18;170;24;?;?;?
0.47,11;56;5;22;18;24;?;?;?
0.43,182;56;3;94;81;?;?;?;?
0.45,170;147;143;?;?;?;?;?;?
0.57,56;25;18;24;?;?;?;?;?
0.43,182;17;28;81;?;?;?;?;?
0.45,182;29;69;5;18;?;?;?;?
0.65,182;56;145;22;170;147;?;?;?
0.4,182;29;24;7;143;?;?;?;?
0.41,3;18;170;147;143;?;?;?;?
0.59,182;11;5;170;?;?;?;?;?
0.46,11;147;17;?;?;?;?;?;?
0.44,182;56;69;57;5;145;?;?;?
0.43,182;11;63;22;18;?;?;?;?
0.43,11;56;57;170;17;?;?;?;?
0.58,56;57;3;22;147;?;?;?;?
0.44,29;25;3;18;170;?;?;?;?
0.48,182;56;5;145;26;?;?;?;?
0.54,56;17;24;147;?;?;?;?;?
0.41,56;69;3;12;?;?;?;?;?
0.4,11;17;5;145;18;?;?;?;?
0.46,56;29;25;170;147;?;?;?;?
0.54,182;29;145;170;24;?;?;?;?
0.45,11;3;170;143;?;?;?;?;?
0.48,11;25;26;?;?;?;?;?;?
0.42,11;56;3;170;147;7;?;?;?
0.74,182;57;145;170;?;?;?;?;?
0.65,29;69;145;22;170;?;?;?;?
0.47,56;29;22;24;?;?;?;?;?
0.42,56;145;22;170;147;7;143;?;?
0.45,56;57;18;7;143;?;?;?;?
0.48,182;11;63;147;?;?;?;?;?
0.43,11;56;5;94;?;?;?;?;?
0.46,56;57;5;22;24;147;?;?;?
0.58,29;25;22;170;24;147;?;?;?
0.72,56;69;145;22;147;?;?;?;?
0.45,56;27;28;?;?;?;?;?;?
0.41,11;5;18;24;143;?;?;?;?
0.42,182;56;170;24;7;?;?;?;?
0.47,182;5;18;7;?;?;?;?;?
0.58,11;56;145;17;?;?;?;?;?
0.72,69;22;170;147;?;?;?;?;?
0.48,11;25;22;18;170;147;?;?;?
0.66,56;145;17;?;?;?;?;?;?
0.57,182;17;170;24;?;?;?;?;?
0.72,11;5;147;?;?;?;?;?;?
0.48,182;11;69;18;24;?;?;?;?
0.7,11;69;22;170;147;?;?;?;?
0.71,56;5;170;147;?;?;?;?;?
0.57,182;5;145;18;24;147;?;?;?
0.66,182;29;145;22;170;?;?;?;?
0.45,56;57;170;24;7;?;?;?;?
0.45,56;5;147;17;?;?;?;?;?
0.46,182;17;3;?;?;?;?;?;?
0.45,69;57;145;170;147;?;?;?;?
0.42,14;71;22;?;?;?;?;?;?
0.43,11;56;69;145;94;?;?;?;?
0.59,29;3;145;22;170;?;?;?;?
0.45,69;18;7;143;?;?;?;?;?
0.44,56;25;17;24;147;?;?;?;?
0.41,56;3;28;26;?;?;?;?;?
0.46,56;25;17;170;147;?;?;?;?
0.49,56;69;3;170;24;147;?;?;?
0.42,63;18;147;143;?;?;?;?;?
0.45,182;11;56;69;3;?;?;?;?
0.5,11;56;25;18;24;?;?;?;?
0.4,11;69;22;24;143;?;?;?;?
0.41,11;5;145;17;7;?;?;?;?
0.42,56;5;22;24;147;7;?;?;?
0.49,69;57;3;18;?;?;?;?;?
0.55,182;56;3;145;24;?;?;?;?
0.41,29;57;5;22;170;147;?;?;?
0.64,170;24;147;?;?;?;?;?;?
0.42,11;29;22;143;?;?;?;?;?
0.48,11;25;5;?;?;?;?;?;?
0.5,56;69;22;18;170;24;?;?;?
0.58,182;11;57;170;?;?;?;?;?
0.41,57;147;17;143;?;?;?;?;?
0.48,182;56;3;81;?;?;?;?;?
0.54,57;5;170;147;?;?;?;?;?
0.44,182;11;25;22;170;24;?;?;?
0.6,182;63;24;147;?;?;?;?;?
0.46,63;170;17;?;?;?;?;?;?
0.48,182;56;57;28;?;?;?;?;?
0.42,5;145;22;17;143;?;?;?;?
0.46,56;170;143;?;?;?;?;?;?
0.5,11;29;3;22;170;24;?;?;?
0.43,63;24;143;?;?;?;?;?;?
0.46,11;29;3;145;24;?;?;?;?
0.63,29;25;22;170;24;?;?;?;?
0.42,182;69;170;24;7;?;?;?;?
0.67,56;3;18;170;147;?;?;?;?
0.43,56;69;3;22;18;24;?;?;?
0.41,11;29;3;145;22;18;?;?;?
0.42,29;25;63;22;18;170;147;?;?
0.41,11;3;28;26;?;?;?;?;?
0.41,11;25;63;22;18;170;147;?;?
0.44,11;17;22;170;7;?;?;?;?
0.42,88;81;18;?;?;?;?;?;?
0.52,182;56;69;3;170;147;?;?;?
0.52,56;69;57;145;170;?;?;?;?
0.44,17;3;170;?;?;?;?;?;?
0.42,29;63;18;170;17;?;?;?;?
0.48,29;69;145;17;?;?;?;?;?
0.43,56;17;22;18;24;?;?;?;?
0.46,182;56;29;17;170;?;?;?;?
0.47,11;29;57;5;?;?;?;?;?
0.43,56;18;147;7;143;?;?;?;?
0.46,29;63;5;22;170;?;?;?;?
0.63,11;56;69;22;170;147;?;?;?
0.74,11;56;69;145;170;?;?;?;?
0.46,182;56;145;12;81;?;?;?;?
0.46,11;17;3;?;?;?;?;?;?
0.46,29;145;22;18;24;?;?;?;?
0.43,29;63;170;143;?;?;?;?;?
0.56,182;29;5;18;147;?;?;?;?
0.4,69;3;170;7;?;?;?;?;?
0.49,11;69;22;170;7;?;?;?;?
0.41,11;17;5;18;?;?;?;?;?
0.46,57;145;22;170;17;?;?;?;?
0.44,182;56;29;5;145;?;?;?;?
0.43,5;18;170;24;7;?;?;?;?
0.48,182;11;69;145;22;24;?;?;?
0.5,56;3;88;81;?;?;?;?;?
0.42,56;57;145;170;147;143;?;?;?
0.46,182;29;57;3;18;170;?;?;?
0.5,25;63;170;24;147;?;?;?;?
0.43,11;57;27;81;?;?;?;?;?
0.48,182;69;5;145;22;147;?;?;?
0.41,56;57;145;18;147;143;?;?;?
0.47,69;5;145;17;?;?;?;?;?
0.65,57;145;18;170;147;?;?;?;?
0.45,29;5;145;28;?;?;?;?;?
0.52,182;56;5;18;170;24;147;?;?
0.53,56;3;26;?;?;?;?;?;?
0.51,63;22;18;24;?;?;?;?;?
0.46,56;69;57;18;24;?;?;?;?
0.43,11;5;145;22;170;7;143;?;?
0.45,182;56;57;3;22;170;24;147;?
0.52,11;5;22;18;170;147;?;?;?
0.42,56;3;22;170;147;7;143;?;?
0.61,182;56;69;22;18;?;?;?;?
0.48,11;5;145;147;7;?;?;?;?
0.48,182;56;57;5;22;170;147;?;?
0.48,182;29;3;22;18;170;?;?;?
0.63,56;69;145;22;24;147;?;?;?
0.44,11;57;5;22;18;170;?;?;?
0.47,56;5;145;18;17;?;?;?;?
0.45,11;145;22;170;147;17;?;?;?
0.54,29;69;18;170;147;?;?;?;?
0.44,11;69;57;24;147;?;?;?;?
0.44,182;17;143;?;?;?;?;?;?
0.52,29;57;3;22;170;?;?;?;?
0.4,11;29;69;3;24;?;?;?;?
0.63,56;69;5;22;?;?;?;?;?
0.46,182;11;57;17;?;?;?;?;?
0.42,11;5;145;147;7;143;?;?;?
0.51,69;3;18;170;24;?;?;?;?
0.71,11;5;22;147;?;?;?;?;?
0.78,11;25;22;?;?;?;?;?;?
0.44,56;5;170;24;7;?;?;?;?
0.41,22;170;24;143;?;?;?;?;?
0.44,182;69;145;22;170;147;7;?;?
0.45,182;5;145;170;147;7;?;?;?
0.4,182;11;56;57;5;145;?;?;?
0.72,11;145;18;147;?;?;?;?;?
0.65,29;25;24;147;?;?;?;?;?
0.47,5;3;22;170;24;?;?;?;?
0.54,182;56;25;63;170;?;?;?;?
0.44,56;69;145;18;147;143;?;?;?
0.58,5;145;18;170;24;147;?;?;?
0.43,182;11;5;145;22;170;24;147;?
0.44,11;56;145;22;18;24;147;?;?
0.42,11;29;57;5;145;18;?;?;?
0.41,11;56;18;170;147;7;?;?;?
0.44,5;145;22;170;7;143;?;?;?
0.45,69;3;145;22;170;147;?;?;?
0.68,69;24;147;?;?;?;?;?;?
0.82,11;29;63;?;?;?;?;?;?
0.49,57;18;17;?;?;?;?;?;?
0.42,29;63;147;143;?;?;?;?;?
0.65,11;5;145;22;18;?;?;?;?
0.55,11;29;145;18;147;?;?;?;?
0.44,56;69;145;24;143;?;?;?;?
0.41,56;69;57;170;24;147;?;?;?
0.49,182;29;3;18;24;147;?;?;?
0.41,11;56;29;24;147;?;?;?;?
0.45,182;57;147;7;?;?;?;?;?
0.72,5;22;170;147;?;?;?;?;?
0.42,11;3;145;18;7;?;?;?;?
0.41,57;145;22;17;143;?;?;?;?
0.53,182;69;3;18;147;?;?;?;?
0.43,182;57;143;?;?;?;?;?;?
0.53,56;57;28;?;?;?;?;?;?
0.43,11;69;3;145;18;147;?;?;?
0.41,17;22;170;147;17;?;?;?;?
0.53,56;69;145;22;18;170;147;?;?
0.42,11;69;3;26;?;?;?;?;?
0.69,63;170;147;?;?;?;?;?;?
0.44,29;25;17;22;170;24;147;?;?
0.41,29;57;145;81;?;?;?;?;?
0.4,11;56;57;3;22;18;147;?;?
0.42,182;11;56;57;145;147;?;?;?
0.43,182;25;63;18;170;24;147;?;?
0.58,11;56;5;145;22;18;?;?;?
0.4,11;3;145;22;18;24;147;?;?
0.46,182;56;57;3;145;18;170;?;?
0.52,182;56;17;18;147;?;?;?;?
0.42,5;3;22;170;24;147;?;?;?
0.4,56;25;17;18;170;24;?;?;?
0.44,11;56;69;5;145;18;24;?;?
0.42,11;29;69;5;22;?;?;?;?
0.44,182;56;69;145;22;17;?;?;?
0.44,11;25;17;18;24;147;?;?;?
0.48,22;24;7;?;?;?;?;?;?
0.5,11;56;3;22;18;147;?;?;?
0.42,11;56;3;22;147;7;?;?;?
0.41,29;69;3;145;170;?;?;?;?
0.79,182;22;170;?;?;?;?;?;?
0.42,182;11;145;18;170;24;147;?;?
0.48,11;29;88;81;?;?;?;?;?
0.49,182;11;29;25;22;170;?;?;?
0.41,56;26;18;?;?;?;?;?;?
0.44,57;170;147;143;?;?;?;?;?
0.4,182;56;69;24;143;?;?;?;?
0.42,3;22;170;17;143;?;?;?;?
0.79,56;57;145;22;170;?;?;?;?
0.67,11;3;170;24;?;?;?;?;?
0.48,182;29;57;3;22;170;?;?;?
0.54,11;56;29;17;?;?;?;?;?
0.47,11;56;69;26;?;?;?;?;?
0.41,182;29;17;145;170;?;?;?;?
0.43,182;170;143;?;?;?;?;?;?
0.41,56;145;22;170;24;147;7;?;?
0.42,182;56;145;18;24;7;?;?;?
0.43,11;25;17;22;170;24;147;?;?
0.47,182;56;57;145;22;18;24;?;?
0.46,29;25;22;170;147;7;?;?;?
0.4,3;145;22;17;?;?;?;?;?
0.41,11;5;22;24;143;?;?;?;?
0.41,182;56;69;145;170;147;17;?;?
0.41,182;11;25;63;24;?;?;?;?
0.47,11;56;69;57;3;?;?;?;?
0.43,182;29;63;22;18;170;24;?;?
0.5,56;17;18;24;147;?;?;?;?
0.44,182;56;69;57;3;18;?;?;?
0.4,182;57;3;145;22;24;?;?;?
0.42,56;57;22;170;147;7;143;?;?
0.41,182;170;147;143;?;?;?;?;?
0.49,56;57;3;22;18;170;?;?;?
0.4,182;29;57;3;18;24;?;?;?
0.47,182;5;3;24;?;?;?;?;?
0.5,3;22;18;24;147;?;?;?;?
0.46,182;29;69;145;18;24;147;?;?
0.45,182;63;22;7;?;?;?;?;?
0.46,56;57;24;17;?;?;?;?;?
0.41,25;63;147;7;?;?;?;?;?
0.44,182;11;56;69;170;147;?;?;?
0.48,56;5;22;147;7;?;?;?;?
0.55,56;3;145;22;18;?;?;?;?
0.41,11;25;17;18;170;24;147;?;?
0.4,182;56;5;145;170;143;?;?;?
0.48,29;3;145;18;170;147;?;?;?
0.71,182;56;3;18;170;?;?;?;?
0.65,11;57;3;22;170;?;?;?;?
0.56,56;3;145;18;24;?;?;?;?
0.4,63;145;18;147;?;?;?;?;?
0.41,3;22;24;7;143;?;?;?;?
0.48,29;25;28;81;?;?;?;?;?
0.48,57;145;22;170;7;?;?;?;?
0.42,182;5;24;147;7;?;?;?;?
0.4,11;56;29;25;63;22;?;?;?
0.49,182;25;17;22;147;?;?;?;?
0.65,11;63;22;170;147;?;?;?;?
0.41,56;69;145;22;24;143;?;?;?
0.44,182;11;29;3;170;?;?;?;?
0.41,182;11;56;69;145;22;170;24;?
0.59,11;3;145;22;147;?;?;?;?
0.44,182;11;56;57;147;?;?;?;?
0.42,11;69;18;147;143;?;?;?;?
0.69,5;22;24;?;?;?;?;?;?
0.49,182;56;57;3;145;170;?;?;?
0.66,11;29;18;147;?;?;?;?;?
0.54,182;5;3;18;?;?;?;?;?
0.63,182;29;25;170;147;?;?;?;?
0.48,182;11;57;145;22;170;147;?;?
0.61,182;56;5;145;18;24;?;?;?
0.42,56;25;17;22;170;24;?;?;?
0.45,56;145;27;?;?;?;?;?;?
0.48,11;56;25;17;22;?;?;?;?
0.43,57;3;7;?;?;?;?;?;?
0.55,56;57;145;18;170;24;147;?;?
0.41,182;56;22;7;143;?;?;?;?
0.61,11;29;63;22;147;?;?;?;?
0.46,182;57;145;88;?;?;?;?;?
0.43,29;63;18;147;17;?;?;?;?
0.43,11;56;69;22;17;?;?;?;?
0.45,11;29;57;145;22;24;?;?;?
0.5,182;69;3;22;24;?;?;?;?
0.49,29;25;17;22;18;?;?;?;?
0.43,56;25;17;18;170;147;?;?;?
0.62,182;56;5;22;24;?;?;?;?
0.42,11;25;24;147;7;?;?;?;?
0.42,182;29;22;170;143;?;?;?;?
0.62,56;63;24;?;?;?;?;?;?
0.63,11;29;22;24;?;?;?;?;?
0.49,182;57;5;145;22;147;?;?;?
0.5,56;29;63;18;170;?;?;?;?
0.43,57;18;170;143;?;?;?;?;?
0.42,182;17;3;18;?;?;?;?;?
0.43,182;69;57;145;24;?;?;?;?
0.78,11;25;17;?;?;?;?;?;?
0.4,11;5;145;22;170;24;147;7;?
0.68,182;3;24;?;?;?;?;?;?
0.41,11;69;22;17;143;?;?;?;?
0.47,182;25;63;22;24;147;?;?;?
0.42,182;56;69;145;24;17;?;?;?
0.65,29;63;18;170;147;?;?;?;?
0.48,182;3;7;?;?;?;?;?;?
0.45,56;57;145;94;81;?;?;?;?
0.59,63;170;24;147;?;?;?;?;?
0.46,11;56;29;25;170;?;?;?;?
0.45,182;56;29;170;147;?;?;?;?
0.62,29;17;24;147;?;?;?;?;?
0.44,182;63;94;?;?;?;?;?;?
0.61,182;29;69;170;?;?;?;?;?
0.42,182;56;25;17;170;147;?;?;?
0.56,11;57;18;170;24;147;?;?;?
0.49,182;56;25;17;18;?;?;?;?
0.53,29;94;81;?;?;?;?;?;?
0.45,11;29;25;17;18;24;?;?;?
0.42,22;18;7;?;?;?;?;?;?
0.78,182;29;22;170;?;?;?;?;?
0.42,57;18;170;7;143;?;?;?;?
0.4,11;56;29;22;170;24;?;?;?
0.4,11;56;170;7;143;?;?;?;?
0.41,182;11;3;22;18;147;?;?;?
0.46,69;145;24;17;?;?;?;?;?
0.41,11;56;29;170;24;?;?;?;?
0.66,182;5;145;18;147;?;?;?;?
0.41,56;69;18;147;17;143;?;?;?
0.65,11;69;22;170;24;?;?;?;?
0.47,182;29;25;26;?;?;?;?;?
0.4,182;11;57;5;18;170;?;?;?
0.4,56;5;28;26;?;?;?;?;?
0.43,182;29;25;69;?;?;?;?;?
0.5,5;3;18;147;?;?;?;?;?
0.46,11;56;3;81;?;?;?;?;?
0.43,29;17;22;170;17;?;?;?;?
0.74,182;25;22;170;?;?;?;?;?
0.49,11;145;26;81;?;?;?;?;?
0.43,5;22;147;7;143;?;?;?;?
0.42,182;56;57;5;22;24;147;?;?
0.54,63;22;18;147;?;?;?;?;?
0.45,11;3;18;143;?;?;?;?;?
0.47,182;5;145;28;81;?;?;?;?
0.47,182;56;57;5;145;22;170;147;?
0.41,56;3;145;18;7;?;?;?;?
0.8,11;57;145;18;?;?;?;?;?
0.48,182;56;25;63;24;?;?;?;?
0.48,56;57;145;22;170;7;?;?;?
0.51,11;24;7;?;?;?;?;?;?
0.44,56;145;22;170;7;143;?;?;?
0.47,182;69;3;18;170;24;?;?;?
0.43,56;5;145;170;7;143;?;?;?
0.42,182;56;170;147;17;?;?;?;?
0.53,11;29;63;18;24;147;?;?;?
0.46,57;3;145;170;147;?;?;?;?
0.43,11;3;147;7;143;?;?;?;?
0.43,3;22;170;147;7;143;?;?;?
0.48,182;25;17;22;170;147;?;?;?
0.41,182;69;5;22;18;170;?;?;?
0.42,56;69;145;24;147;17;?;?;?
0.4,56;57;145;22;170;147;7;143;?
0.48,11;29;25;63;170;24;?;?;?
0.52,11;29;25;22;18;170;?;?;?
0.63,182;29;145;18;170;?;?;?;?
0.62,11;5;145;18;170;24;?;?;?
0.41,5;22;147;17;143;?;?;?;?
0.44,69;145;170;147;143;?;?;?;?
0.7,11;69;145;18;147;?;?;?;?
0.64,11;56;3;24;?;?;?;?;?
0.49,5;145;170;147;7;?;?;?;?
0.83,56;57;22;170;?;?;?;?;?
0.61,56;57;22;170;24;147;?;?;?
0.41,182;11;29;17;170;147;?;?;?
0.44,182;25;5;22;?;?;?;?;?
0.42,57;22;170;17;143;?;?;?;?
0.41,25;18;170;147;17;?;?;?;?
0.42,182;11;56;57;145;22;147;?;?
0.63,56;17;18;170;?;?;?;?;?
0.43,56;145;28;88;81;?;?;?;?
0.65,56;18;170;24;?;?;?;?;?
0.41,56;25;147;7;?;?;?;?;?
0.48,11;69;18;147;7;?;?;?;?
0.41,25;170;24;17;?;?;?;?;?
0.73,56;3;24;?;?;?;?;?;?
0.41,69;18;170;147;143;?;?;?;?
0.4,11;5;145;24;147;143;?;?;?
0.41,17;24;143;?;?;?;?;?;?
0.43,11;25;17;143;?;?;?;?;?
0.68,56;69;3;18;?;?;?;?;?
0.55,3;145;17;?;?;?;?;?;?
0.45,182;56;5;22;7;?;?;?;?
0.43,11;56;5;145;24;7;?;?;?
0.5,182;29;69;18;24;?;?;?;?
0.45,56;170;7;143;?;?;?;?;?
0.42,56;5;170;147;7;143;?;?;?
0.41,29;25;69;18;?;?;?;?;?
0.59,29;63;170;24;147;?;?;?;?
0.45,11;56;57;28;81;?;?;?;?
0.52,11;25;63;22;170;24;?;?;?
0.41,182;94;22;?;?;?;?;?;?
0.7,29;24;147;?;?;?;?;?;?
0.68,182;29;22;147;?;?;?;?;?
0.66,11;56;69;24;?;?;?;?;?
0.6,11;56;69;145;170;24;?;?;?
0.41,182;29;5;145;12;?;?;?;?
0.64,5;145;18;170;24;?;?;?;?
0.4,11;56;69;18;147;17;?;?;?
0.48,182;145;88;?;?;?;?;?;?
0.4,182;56;5;170;147;17;?;?;?
0.57,69;3;22;170;147;?;?;?;?
0.42,11;69;147;7;143;?;?;?;?
0.41,63;22;147;143;?;?;?;?;?
0.4,182;11;29;18;170;24;?;?;?
0.41,11;57;3;145;22;170;24;?;?
0.41,182;11;56;3;22;24;?;?;?
0.43,11;56;69;170;147;7;?;?;?
0.45,56;57;147;17;?;?;?;?;?
0.43,11;56;69;22;170;147;7;?;?
0.41,182;56;5;3;18;170;147;?;?
0.46,69;145;18;24;7;?;?;?;?
0.42,56;18;170;7;143;?;?;?;?
0.55,11;56;3;18;170;24;?;?;?
0.51,56;29;145;?;?;?;?;?;?
0.43,63;22;143;?;?;?;?;?;?
0.49,182;56;69;22;18;170;147;?;?
0.71,11;5;145;147;?;?;?;?;?
0.41,182;29;17;5;18;?;?;?;?
0.41,11;5;22;170;17;143;?;?;?
0.53,29;17;18;170;24;147;?;?;?
0.53,56;25;63;24;?;?;?;?;?
0.47,182;3;145;22;18;170;?;?;?
0.77,182;5;145;170;?;?;?;?;?
0.45,182;56;57;22;18;24;147;?;?
0.49,182;11;56;5;145;170;?;?;?
0.46,11;3;22;24;7;?;?;?;?
0.56,182;57;3;145;?;?;?;?;?
0.44,11;57;170;143;?;?;?;?;?
0.42,182;29;3;88;81;?;?;?;?
0.63,182;56;3;145;22;?;?;?;?
0.51,11;5;3;24;?;?;?;?;?
0.47,24;147;7;?;?;?;?;?;?
0.48,11;29;145;22;24;147;?;?;?
0.41,170;24;7;143;?;?;?;?;?
0.68,3;22;18;?;?;?;?;?;?
0.59,11;57;22;170;24;147;?;?;?
0.5,182;11;56;69;145;22;170;?;?
0.48,182;56;3;26;?;?;?;?;?
0.85,182;56;145;?;?;?;?;?;?
0.52,29;5;145;170;24;147;?;?;?
0.51,56;69;57;145;22;170;?;?;?
0.4,182;11;57;145;22;18;170;?;?
0.43,182;11;18;170;24;147;?;?;?
0.46,11;57;18;170;7;?;?;?;?
0.41,57;145;170;17;143;?;?;?;?
0.5,57;3;22;18;170;?;?;?;?
0.4,11;56;145;18;143;?;?;?;?
0.46,57;7;143;?;?;?;?;?;?
0.41,11;29;18;147;17;?;?;?;?
0.42,14;71;25;?;?;?;?;?;?
0.41,182;56;69;22;147;17;?;?;?
0.42,11;56;69;57;3;22;170;?;?
0.51,11;29;5;145;18;24;?;?;?
0.43,56;69;145;27;94;?;?;?;?
0.42,11;18;24;7;143;?;?;?;?
0.44,11;69;57;5;18;?;?;?;?
0.41,182;56;69;22;143;?;?;?;?
0.51,11;3;88;81;?;?;?;?;?
0.43,56;18;170;147;17;?;?;?;?
0.43,11;69;57;22;170;24;?;?;?
0.42,56;17;26;?;?;?;?;?;?
0.4,11;63;24;7;143;?;?;?;?
0.42,11;57;3;145;18;170;147;?;?
0.51,11;29;25;63;22;147;?;?;?
0.43,56;145;18;24;17;?;?;?;?
0.54,29;28;81;?;?;?;?;?;?
0.43,182;11;29;5;145;170;?;?;?
0.5,11;56;17;18;147;?;?;?;?
0.45,182;11;56;147;?;?;?;?;?
0.41,11;88;22;170;?;?;?;?;?
0.48,182;11;56;57;145;22;170;?;?
0.52,56;57;5;145;22;170;147;?;?
0.41,182;56;69;170;147;17;?;?;?
0.46,56;57;22;24;7;?;?;?;?
0.43,11;69;147;143;?;?;?;?;?
0.43,69;57;3;24;?;?;?;?;?
0.42,56;5;145;22;24;17;?;?;?
0.53,182;29;69;145;170;147;?;?;?
0.46,11;145;18;24;7;?;?;?;?
0.83,56;5;170;?;?;?;?;?;?
0.59,56;5;145;22;170;24;147;?;?
0.42,182;29;5;145;26;?;?;?;?
0.47,29;63;26;81;?;?;?;?;?
0.69,63;22;147;?;?;?;?;?;?
0.46,11;170;7;143;?;?;?;?;?
0.47,29;25;69;?;?;?;?;?;?
0.48,25;24;7;?;?;?;?;?;?
0.4,182;11;29;17;22;170;147;?;?
0.42,11;5;170;17;143;?;?;?;?
0.46,182;57;145;28;?;?;?;?;?
0.45,145;18;147;17;?;?;?;?;?
0.42,182;56;29;18;170;147;?;?;?
0.54,3;22;18;24;?;?;?;?;?
0.49,29;25;17;170;24;?;?;?;?
0.71,29;5;22;170;?;?;?;?;?
0.51,56;57;5;18;170;147;?;?;?
0.41,182;56;69;22;170;24;7;?;?
0.41,11;81;170;?;?;?;?;?;?
0.55,11;56;145;18;24;147;?;?;?
0.46,182;3;22;18;24;147;?;?;?
0.43,182;5;24;17;?;?;?;?;?
0.76,57;145;18;170;?;?;?;?;?
0.45,57;22;7;143;?;?;?;?;?
0.48,11;63;5;?;?;?;?;?;?
0.43,56;3;22;170;7;143;?;?;?
0.43,11;94;170;?;?;?;?;?;?
0.41,27;81;22;170;?;?;?;?;?
0.51,11;29;5;145;22;24;?;?;?
0.42,11;3;145;28;?;?;?;?;?
0.47,182;145;28;81;?;?;?;?;?
0.42,69;5;145;22;18;147;?;?;?
0.66,182;56;57;18;147;?;?;?;?
0.42,11;29;63;147;7;?;?;?;?
0.41,57;170;147;17;143;?;?;?;?
0.41,182;29;17;18;147;7;?;?;?
0.44,182;56;69;145;18;147;7;?;?
0.46,11;29;69;145;18;170;147;?;?
0.48,11;5;145;22;18;170;24;?;?
0.41,182;11;63;18;170;24;?;?;?
0.54,69;3;145;18;?;?;?;?;?
0.46,182;29;25;17;24;147;?;?;?
0.42,17;170;143;?;?;?;?;?;?
0.47,29;25;3;18;?;?;?;?;?
0.62,182;11;25;?;?;?;?;?;?
0.46,11;56;5;7;?;?;?;?;?
0.46,63;3;22;170;?;?;?;?;?
0.48,56;5;26;81;?;?;?;?;?
0.4,11;56;22;18;170;24;147;?;?
0.42,182;17;147;7;?;?;?;?;?
0.41,182;56;69;57;145;18;147;?;?
0.63,182;69;3;18;?;?;?;?;?
0.47,182;29;22;170;7;?;?;?;?
0.44,11;18;170;143;?;?;?;?;?
0.52,182;11;17;170;?;?;?;?;?
0.62,182;3;22;18;?;?;?;?;?
0.43,182;69;22;24;7;?;?;?;?
0.54,69;5;145;24;?;?;?;?;?
0.47,11;56;28;81;?;?;?;?;?
0.57,182;56;145;18;24;147;?;?;?
0.43,182;56;5;22;170;17;?;?;?
0.77,182;56;22;170;?;?;?;?;?
0.41,182;63;7;143;?;?;?;?;?
0.44,11;56;57;3;22;24;147;?;?
0.45,11;57;145;18;147;7;?;?;?
0.42,11;56;29;63;24;?;?;?;?
0.42,182;29;5;3;18;170;?;?;?
0.42,56;69;170;24;17;?;?;?;?
0.41,182;56;5;3;22;170;24;?;?
0.45,56;69;57;24;147;?;?;?;?
0.41,11;25;22;170;147;17;?;?;?
0.52,11;145;28;?;?;?;?;?;?
0.46,182;56;5;145;7;?;?;?;?
0.5,11;29;69;147;?;?;?;?;?
0.41,56;5;145;24;147;17;?;?;?
0.44,11;69;145;170;147;17;?;?;?
0.43,182;29;25;5;170;?;?;?;?
0.66,11;69;3;18;?;?;?;?;?
0.42,29;63;27;81;?;?;?;?;?
0.45,11;56;25;22;18;170;?;?;?
0.48,69;57;3;170;?;?;?;?;?
0.41,182;56;145;27;?;?;?;?;?
0.41,11;29;22;170;7;143;?;?;?
0.57,56;25;24;147;?;?;?;?;?
0.59,29;25;22;24;147;?;?;?;?
0.45,3;170;7;143;?;?;?;?;?
0.52,57;145;22;18;24;?;?;?;?
0.43,11;56;17;18;24;147;?;?;?
0.46,11;145;147;17;?;?;?;?;?
0.47,29;57;145;170;24;147;?;?;?
0.49,11;57;145;28;?;?;?;?;?
0.45,17;18;147;7;?;?;?;?;?
0.63,182;57;18;170;147;?;?;?;?
0.44,11;69;57;22;24;?;?;?;?
0.42,11;29;63;94;?;?;?;?;?
0.51,11;22;18;170;24;?;?;?;?
0.58,182;69;145;22;24;147;?;?;?
0.5,5;24;7;?;?;?;?;?;?
0.44,11;29;69;145;18;170;24;?;?
0.64,182;11;17;?;?;?;?;?;?
0.41,11;5;145;18;24;147;7;?;?
0.44,11;18;24;17;?;?;?;?;?
0.45,182;11;57;145;170;24;?;?;?
0.54,57;5;145;147;?;?;?;?;?
0.4,11;56;69;170;143;?;?;?;?
0.41,11;57;22;170;24;17;?;?;?
0.41,182;5;22;170;7;143;?;?;?
0.45,11;56;69;18;7;?;?;?;?
0.42,182;29;145;22;18;170;147;?;?
0.54,69;3;24;147;?;?;?;?;?
0.46,11;56;69;57;145;22;?;?;?
0.41,11;57;5;145;18;170;24;147;?
